 1990,29,16 -999,-2,50,109,71,108,149,93,38,4,41
 1990,30,55 -999,35,64,103,128,155,103,114,41,8,16
 1990,31,52 -999,41 -999,81 -999,115,102 -999,68 -999,18
 1991,1,8,-7,6,62,41,62,125,115,119,80,98,56
 1991,2,18,-19,-18,88,24,26,106,122,131,89,93,54
 1991,3,36,-32,14,32,26,53,136,127,134,112,64,58
 1991,4,21,-38,6,38,48,18,144,115,129,65,15,49
 1991,5,16,-34,53,39,40,13,145,140,116,73,27,45
 1991,6,25,-34,65,20,27,84,167,154,124,45,16,10
 1991,7,6,-71,74,56,50,94,118,124,54,81,57,-24
 1991,8,9,-59,62,55,48,61,147,126,65,88,88,-32
 1991,9,13,-61,76,53,13,103,129,107,81,86,35,-31
 1991,10,34,-71,67,67,33,108,108,161,88,115,0,-22
 1991,11,28,-35,76,82,58,59,156,159,125,122,32,-62
 1991,12,-6,-59,77,96,52,105,113,114,94,121,19,-74
 1991,13,-32,-29,84,81,101,94,125,111,94,74,24,-54
 1991,14,-32,-72,66,34,52,91,118,122,135,82,10,-19
 1991,15,-25,-44,49,36,48,84,129,119,122,87,28,-30
 1991,16,-28,1,72,33,80,81,121,133,114,84,27,-7
 1991,17,-10,-15,74,5,78,81,104,141,117,66,-1,37
 1991,18,16,0,36,14,81,73,118,95,115,67,13,48
 1991,19,12,-41,76,16,90,86,133,86,64,23,59,56
 1991,20,21,-8,85,-11,104,61,128,116,45,26,17,22
 1991,21,44,31,64,-1,118,103,114,125,61,15,-22,27
 1991,22,-10,7,21,30,96,99,108,160,105,32,7,100
 1991,23,-7,30,3,12,100,94,144,112,101,30,54,111
 1991,24,-2,84,8,53,100,88,121,116,125,66,42,40
 1991,25,4,-1,22,51,84,124,128,114,99,71,42,4
 1991,26,-2,32,36,27,103,104,135,111,71,73,54,18
 1991,27,-8,21,22,22,91,90,121,111,88,61,68,40
 1991,28,1,21,27,7,83,83,129,135,52,67,74,32
 1991,29,1 -999,28,47,70,84,138,106,98,87,82,43
 1991,30,-4 -999,-21,50,82,126,167,104,40,88,53,55
 1991,31,-6 -999,44 -999,82 -999,134,112 -999,54 -999,51
 1992,1,55,-32,32,22,64,118,139,120,81,65,15,46
 1992,2,79,-12,35,26,47,115,101,133,104,84,76,76
 1992,3,85,12,52,19,23,99,121,139,110,92,55,39
 1992,4,53,47,46,6,35,94,128,116,85,95,53,13
 1992,5,51,68,38,12,77,81,106,138,75,94,79,8
 1992,6,84,71,34,40,68,92,115,124,68,94,70,0
 1992,7,58,33,64,37,98,104,117,113,94,86,96,19
 1992,8,66,7,48,47,66,120,144,138,68,78,66,42
 1992,9,39,22,-8,27,51,102,143,151,89,76,64,25
 1992,10,2,21,52,37,35,107,109,126,101,62,39,25
 1992,11,-26,24,34,36,48,102,104,109,114,63,42,17
 1992,12,-23,52,60,82,86,102,129,123,78,81,44,53
 1992,13,10,32,71,38,104,102,120,114,108,50,14,31
 1992,14,34,29,23,56,118,114,129,89,62,55,-22,51
 1992,15,29,47,46,24,84,119,115,89,91,38,15,74
 1992,16,18,26,65,16,72,111,131,136,90,20,38,60
 1992,17,11,-14,68,44,44,74,158,104,100,-12,28,-22
 1992,18,14,-3,72,86,52,90,141,95,139,35,24,-11
 1992,19,30,10,49,80,81,86,154,90,136,11,49,11
 1992,20,45,-4,79,81,104,80,132,121,104,32,19,-16
 1992,21,-19,-2,48,88,95,109,140,110,94,19,13,-24
 1992,22,-51,22,63,68,91,114,102,127,123,23,27,-26
 1992,23,-56,48,32,75,102,118,115,82,114,52,101,-27
 1992,24,-42,38,42,76,108,111,136,103,87,33,36,-40
 1992,25,-37,-9,35,49,104,98,96,130,78,35,51,-36
 1992,26,-17,-3,40,79,124,111,124,121,96,11,47,-11
 1992,27,-37,53,24,69,98,124,109,108,112,47,31,12
 1992,28,-36,21,29,57,129,118,92,126,117,25,38,-8
 1992,29,-22,2,45,48,132,126,87,77,116,30,17,-43
 1992,30,-5 -999,2,56,125,134,132,104,109,4,54,-49
 1992,31,-18 -999,42 -999,91 -999,114,66 -999,-15 -999,-36
 1993,1,-17,29,-7,41,84,101,115,99,93,63,68,19
 1993,2,-27,13,4,3,58,95,110,121,126,89,49,28
 1993,3,-61,32,20,19,36,117,148,122,123,61,49,99
 1993,4,-41,12,9,19,18,99,139,114,63,79,82,84
 1993,5,13,5,5,46,29,104,108,114,68,80,84,41
 1993,6,57,15,45,64,48,93,89,102,51,87,71,50
 1993,7,8,43,46,51,36,98,99,120,96,87,74,56
 1993,8,20,73,42,74,39,111,113,131,128,55,60,27
 1993,9,30,59,-10,70,64,131,108,136,142,74,31,45
 1993,10,56,36,8,39,87,149,72,111,131,77,55,54
 1993,11,45,18,32,57,92,149,66,100,88,74,38,26
 1993,12,13,14,20,41,92,122,76,111,63,101,21,12
 1993,13,21,13,48,44,57,92,56,63,105,76,30,25
 1993,14,29,2,56,42,72,100,126,77,100,36,44,-9
 1993,15,42,7,61,22,35,70,137,122,79,0,-1,8
 1993,16,75,29,71,56,41,123,151,110,95,-27,0,31
 1993,17,81,56,76,89,99,112,131,80,84,-19,11,38
 1993,18,15,68,92,86,68,119,91,94,58,8,0,46
 1993,19,20,48,17,95,73,111,107,97,73,-5,-13,99
 1993,20,42,26,22,87,56,93,121,141,127,5,-25,32
