132,159,1927,12,64.52
132,159,1928,01,123.55
132,159,1928,02,35.35
132,159,1928,03,45.57
132,159,1928,04,26.31
132,159,1928,05,39.06
132,159,1928,06,79.47
132,159,1928,07,16.43
132,159,1928,08,93.05
132,159,1928,09,8.04
132,159,1928,10,100.52
132,159,1928,11,75.48
132,159,1928,12,33.13
132,159,1929,01,52.41
132,159,1929,02,17.19
132,159,1929,03,4.82
132,159,1929,04,24.12
132,159,1929,05,34.24
132,159,1929,06,29.80
132,159,1929,07,72.61
132,159,1929,08,53.87
132,159,1929,09,12.13
132,159,1929,10,64.47
132,159,1929,11,89.60
132,159,1929,12,129.41
132,159,1930,01,85.12
132,159,1930,02,12.30
132,159,1930,03,48.14
132,159,1930,04,62.17
132,159,1930,05,26.35
132,159,1930,06,38.49
132,159,1930,07,148.34
132,159,1930,08,81.98
132,159,1930,09,71.20
132,159,1930,10,43.68
132,159,1930,11,81.55
132,159,1930,12,53.29
132,159,1931,01,45.19
132,159,1931,02,54.15
132,159,1931,03,12.21
132,159,1931,04,86.51
132,159,1931,05,57.98
132,159,1931,06,76.08
132,159,1931,07,103.79
132,159,1931,08,83.28
132,159,1931,09,78.23
132,159,1931,10,28.49
132,159,1931,11,97.30
132,159,1931,12,21.09
132,159,1932,01,43.43
132,159,1932,02,10.01
132,159,1932,03,38.14
132,159,1932,04,45.52
132,159,1932,05,140.28
132,159,1932,06,29.57
132,159,1932,07,94.07
132,159,1932,08,38.97
132,159,1932,09,47.76
132,159,1932,10,73.70
132,159,1932,11,38.30
132,159,1932,12,29.53
132,159,1933,01,46.82
132,159,1933,02,108.79
132,159,1933,03,45.26
132,159,1933,04,30.53
132,159,1933,05,57.90
132,159,1933,06,31.15
132,159,1933,07,30.33
132,159,1933,08,12.13
132,159,1933,09,48.68
132,159,1933,10,87.19
132,159,1933,11,69.62
132,159,1933,12,13.86
132,159,1934,01,42.26
132,159,1934,02,42.56
132,159,1934,03,44.15
132,159,1934,04,66.90
132,159,1934,05,26.20
132,159,1934,06,40.63
132,159,1934,07,45.68
132,159,1934,08,36.78
132,159,1934,09,34.77
132,159,1934,10,36.62
132,159,1934,11,44.00
132,159,1934,12,118.50
132,159,1935,01,48.87
132,159,1935,02,70.14
132,159,1935,03,17.27
132,159,1935,04,53.70
132,159,1935,05,26.47
132,159,1935,06,47.30
132,159,1935,07,10.67
132,159,1935,08,55.57
132,159,1935,09,121.05
132,159,1935,10,122.15
132,159,1935,11,104.19
132,159,1935,12,61.76
132,159,1936,01,82.77
132,159,1936,02,53.67
132,159,1936,03,24.79
132,159,1936,04,39.37
132,159,1936,05,34.50
132,159,1936,06,71.80
132,159,1936,07,87.26
132,159,1936,08,47.19
132,159,1936,09,40.34
132,159,1936,10,38.12
132,159,1936,11,73.87
132,159,1936,12,33.35
132,159,1937,01,71.42
132,159,1937,02,79.97
132,159,1937,03,51.73
132,159,1937,04,90.88
132,159,1937,05,85.80
132,159,1937,06,34.99
132,159,1937,07,52.38
132,159,1937,08,42.66
132,159,1937,09,25.02
132,159,1937,10,69.51
132,159,1937,11,49.30
132,159,1937,12,63.40
132,159,1938,01,56.33
132,159,1938,02,32.87
132,159,1938,03,6.04
132,159,1938,04,2.77
132,159,1938,05,85.23
132,159,1938,06,50.40
132,159,1938,07,69.64
132,159,1938,08,57.09
132,159,1938,09,42.37
132,159,1938,10,83.56
132,159,1938,11,67.35
132,159,1938,12,102.16
132,159,1939,01,90.07
132,159,1939,02,43.30
132,159,1939,03,41.07
132,159,1939,04,33.08
132,159,1939,05,32.92
132,159,1939,06,35.08
132,159,1939,07,119.08
132,159,1939,08,47.27
132,159,1939,09,29.94
132,159,1939,10,57.73
132,159,1939,11,73.35
132,159,1939,12,41.03
132,159,1940,01,56.38
132,159,1940,02,36.72
132,159,1940,03,40.20
132,159,1940,04,47.17
132,159,1940,05,48.93
132,159,1940,06,11.89
132,159,1940,07,176.81
132,159,1940,08,21.51
132,159,1940,09,31.24
132,159,1940,10,80.39
132,159,1940,11,84.34
132,159,1940,12,45.99
132,159,1941,01,64.84
132,159,1941,02,71.79
132,159,1941,03,43.62
132,159,1941,04,29.83
132,159,1941,05,38.17
132,159,1941,06,9.97
132,159,1941,07,82.63
132,159,1941,08,68.19
132,159,1941,09,13.05
132,159,1941,10,64.98
132,159,1941,11,76.62
132,159,1941,12,12.14
132,159,1942,01,82.06
132,159,1942,02,33.65
132,159,1942,03,32.43
132,159,1942,04,33.72
132,159,1942,05,65.73
132,159,1942,06,21.33
132,159,1942,07,60.66
132,159,1942,08,72.93
132,159,1942,09,47.69
132,159,1942,10,55.98
132,159,1942,11,28.64
132,159,1942,12,43.68
132,159,1943,01,87.36
132,159,1943,02,11.32
132,159,1943,03,9.73
132,159,1943,04,36.82
132,159,1943,05,57.47
132,159,1943,06,32.35
132,159,1943,07,27.07
132,159,1943,08,58.90
132,159,1943,09,79.77
132,159,1943,10,38.77
132,159,1943,11,54.62
132,159,1943,12,31.59
132,159,1944,01,59.23
132,159,1944,02,42.52
132,159,1944,03,10.31
132,159,1944,04,68.58
132,159,1944,05,29.40
132,159,1944,06,56.94
132,159,1944,07,63.05
132,159,1944,08,76.59
132,159,1944,09,106.47
132,159,1944,10,66.78
132,159,1944,11,88.79
132,159,1944,12,40.02
132,159,1945,01,71.02
132,159,1945,02,51.72
132,159,1945,03,17.60
132,159,1945,04,34.52
132,159,1945,05,50.29
132,159,1945,06,54.47
132,159,1945,07,31.90
132,159,1945,08,52.43
132,159,1945,09,49.84
132,159,1945,10,85.81
132,159,1945,11,11.19
132,159,1945,12,37.50
132,159,1946,01,52.20
132,159,1946,02,47.72
132,159,1946,03,20.47
132,159,1946,04,47.17
132,159,1946,05,42.72
132,159,1946,06,48.01
132,159,1946,07,85.03
132,159,1946,08,86.98
132,159,1946,09,100.72
132,159,1946,10,18.07
132,159,1946,11,136.75
132,159,1946,12,56.41
132,159,1947,01,62.23
132,159,1947,02,52.40
132,159,1947,03,99.37
132,159,1947,04,48.30
132,159,1947,05,43.18
132,159,1947,06,64.01
132,159,1947,07,71.41
132,159,1947,08,7.23
132,159,1947,09,43.53
132,159,1947,10,21.54
132,159,1947,11,36.94
132,159,1947,12,46.65
132,159,1948,01,121.43
132,159,1948,02,31.39
132,159,1948,03,15.91
132,159,1948,04,42.22
132,159,1948,05,29.62
